"YAL038W" 3
"YBL021C" 4
"YBL025W" 4
"YBL072C" 4
"YBL087C" 2
"YBR055C" 4
"YBR123C" 4
"YBR181C" 2
"YBR188C" 2
"YBR189W" 2
"YBR191W" 2
"YBR193C" 4
"YBR215W" 4
"YBR236C" 4
"YBR253W" 4
"YBR279W" 4
"YCR012W" 3
"YDL030W" 1
"YDL044C" 4
"YDL061C" 4
"YDL075W" 4
"YDL082W" 2
"YDL083C" 2
"YDL136W" 4
"YDL191W" 4
"YDL194W" 4
"YDR064W" 2
"YDR073W" 4
"YDR088C" 4
"YDR240C" 4
"YDR243C" 4
"YDR308C" 4
"YDR341C" 4
"YDR342C" 4
"YDR343C" 4
"YDR345C" 4
"YDR397C" 1
"YDR450W" 2
"YDR471W" 4
"YDR473C" 4
"YDR500C" 4
"YDR536W" 4
"YEL056W" 4
"YER022W" 4
"YER029C" 4
"YER032W" 2
"YER074W" 2
"YER102W" 4
"YER112W" 1
"YER117W" 2
"YER131W" 4
"YER159C" 4
"YER162C" 4
"YER169W" 4
"YFL001W" 4
"YFL011W" 4
"YFR037C" 4
"YGL031C" 4
"YGL070C" 4
"YGL076C" 4
"YGL090W" 4
"YGL103W" 2
"YGL123W" 2
"YGL135W" 3
"YGL147C" 4
"YGL189C" 2
"YGL243W" 4
"YGL244W" 4
"YGL253W" 1
"YGR005C" 4
"YGR013W" 1
"YGR027C" 4
"YGR034W" 2
"YGR047C" 5
"YGR056W" 5
"YGR074W" 4
"YGR075C" 4
"YGR091W" 4
"YGR104C" 5
"YGR118W" 4
"YGR148C" 2
"YGR186W" 5
"YGR192C" 3
"YGR200C" 4
"YGR240C" 4
"YGR254W" 5
"YGR289C" 4
"YHL001W" 4
"YHL009C" 4
"YHL033C" 4
"YHR006W" 4
"YHR010W" 4
"YHR021C" 2
"YHR058C" 4
"YHR092C" 4
"YHR094C" 3
"YHR096C" 2
"YHR141C" 4
"YHR174W" 4
"YHR178W" 4
"YHR203C" 2
"YIL018W" 2
"YIL021W" 4
"YIL052C" 4
"YIL069C" 4
"YIL133C" 2
"YIL170W" 4
"YIR015W" 4
"YIR018W" 4
"YJL052W" 4
"YJL115W" 1
"YJL127C" 4
"YJL136C" 4
"YJL140W" 4
"YJL176C" 5
"YJL177W" 2
"YJL189W" 4
"YJL190C" 4
"YJL203W" 4
"YJL214W" 4
"YJL219W" 4
"YJR009C" 5
"YJR022W" 4
"YJR050W" 3
"YJR052W" 5
"YJR093C" 5
"YJR123W" 2
"YJR145C" 3
"YKL006W" 4
"YKL011C" 4
"YKL012W" 4
"YKL015W" 5
"YKL060C" 5
"YKL113C" 1
"YKL125W" 4
"YKL149C" 4
"YKL152C" 4
"YKR008W" 4
"YKR025W" 4
"YKR057W" 4
"YLL036C" 4
"YLR061W" 4
"YLR116W" 4
"YLR117C" 4
"YLR185W" 4
"YLR264W" 4
"YLR298C" 4
"YLR316C" 4
"YLR321C" 4
"YLR325C" 4
"YLR333C" 2
"YLR344W" 2
"YML026C" 2
"YML114C" 4
"YMR005W" 5
"YMR011W" 3
"YMR106C" 4
"YMR125W" 4
"YMR137C" 4
"YMR142C" 4
"YMR143W" 4
"YMR182C" 4
"YMR193W" 4
"YMR205C" 4
"YMR213W" 4
"YMR230W" 4
"YMR242C" 2
"YMR270C" 4
"YMR277W" 4
"YNL067W" 4
"YNL069C" 2
"YNL096C" 2
"YNL162W" 2
"YNL178W" 3
"YNL230C" 4
"YNL301C" 4
"YNL314W" 4
"YOL120C" 4
"YOL135C" 4
"YOR096W" 2
"YOR148C" 4
"YOR167C" 4
"YOR182C" 4
"YOR194C" 4
"YOR234C" 2
"YOR293W" 4
"YOR312C" 2
"YOR319W" 4
"YOR347C" 4
"YOR369C" 4
"YPL075W" 4
"YPL079W" 4
"YPL081W" 4
"YPL090C" 2
"YPL143W" 4
"YPL198W" 4
"YPL213W" 4
"YPL220W" 4
"YPR043W" 4
"YPR101W" 4
"YPR107C" 5
"YPR132W" 4
"YPR168W" 5
"YPR182W" 4
"YPR186C" 5
